Nom du produit,Marque,RAM,Capacité (mémoire),Couleur(s),Référence,Modèle de téléphone,Prix,Site web,Catégorie
"OUKITEL G1 Smartphone Robuste - 24Go+256Go 48MP+5MP+2MP 6,52"" 10600mAh IP68 Téléphone Android14 Double SIM 4G NFC/GPS - Noir",OUKITEL,6 Go + 18 Go d‘extension,24Go + 256Go,Noir,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
AIEK S25 Pro 3G Smartphone 4.0 pouces MTK6580M 2GB+16GB Android 10.0 Reconnaissance faciale Double Veille 2000mAh Petit Cadeau Rose,,,,,,,"48,88",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A12 Blanc,SAMSUNG,4 Go,64 Go,Blanc,A125 W,,102,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Samsung Galaxy A13 4Go/64Go Noir (Black) Double SIM A137,SAMSUNG,,,,,,105,cdiscount.com,SMARTPHONE
APPLE iPhone 11 64Go Noir - Reconditionné - Excellent état,APPLE,,64 Go,Noir,MWLT2ZD/A,,"209,87",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Shiftcam Poignée de batterie de téléphone portable SnapGrip Bleu clair SG-IN-BJ-EF,,,,,,,"59,9",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 64Go Bleu - Reconditionné - Excellent état,APPLE,,64 Go,Bleu,MGE13F/A,,"202,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A12 Noir,SAMSUNG,,,,A125 N,,112,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"BLACKVIEW BV7300 - Smartphone Robuste - 18Go+256Go - 15000mAh - 6.67"" 90Hz - 50MP+32MP - Android 14 - OTG/NFC/GPS - Noir",BLACKVIEW,6Go+12 Go d'extension,18(6+12)Go RAM+256Go ROM,Noir,,BLACKVIEW BV7300,"196,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi Note 11 128Go 4G Gris,XIAOMI,LPDDR4X,128 Go,Gris,REDMINOTE11128G,,"108,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
XIAOMI POCO C75 8Go 256Go Noir,XIAOMI,,,,,,"104,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Samsung Galaxy Z Fold3 5G 512GB 12GB RAM Phantom Silver,SAMSUNG,,512 Go,,,,"598,99",cdiscount.com,SMARTPHONE
APPLE iPhone 12 mini 128Go Noir - Reconditionné - Excellent état,APPLE,4 Go,128 Go,Noir,MGE33F/A,,"218,8",cdiscount.com,SMARTPHONE
APPLE iPhone 12 64Go Noir - Reconditionné - Excellent état,APPLE,,64 Go,Noir,MGJ53F/A,,231,cdiscount.com,SMARTPHONE
Smartphone Google Pixel 8 Pro 128Go Porcelaine 5G,GOOGLE,,128 Go,Porcelaine,,,"488,87",cdiscount.com,SMARTPHONE
"Smartphone Robuste OUKITEL G1 Batterie 10600mAh Écran 6.52""HD+ 24Go+256Go, 48MP+5MP Android 14 Double SIM 4G/GPS Noir",OUKITEL,6Go+18 Go d’extension,24Go+256Go,Noir,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S8 Noir Carbone 64Go,SAMSUNG,4 Go - LPDDR4 SDRAM,,Noir,,,"139,99",cdiscount.com,SMARTPHONE
APPLE iPhone 13 512GB Midnight- sans kit piéton,APPLE,,512 Go,Midnight,MLQC3ZD/A,Iphone 13,749,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro 128 Go Sierra Blue (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Bleu,MLVD3F/A,,"418,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro 128 Go Silver (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Argent,MLVA3F/A,,"426,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 128Go Lavande,SAMSUNG,8Go,128Go,Lavande,SM-S911BLIDEUB,S23,"401,84",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy S23 256Go Vert,SAMSUNG,8Go,256Go,Vert,SM-S911BZGGEUB,S23,"482,88",cdiscount.com,SMARTPHONE
HOTWAV T5 Max Smartphone Robuste 4Go + 64Go 6050mAh Écran 6.0 Pouces HD Caméra 13MP NFC Téléphone Étanche Android 13 - Orange,HOTWAV,4Go,Neuf,Orange,,HOTWAV T5 Max,"99,99",cdiscount.com,SMARTPHONE
"Smartphone Portable Incassable - DOOGEE S40 4G - Android 10 4650mAh - 5.5"" Camer Caméras Arrière Doubles 8MP + 5MP 3Go+32Go Noir",DOOGEE,,,,,,"99,99",cdiscount.com,SMARTPHONE
"Vivo Y79A Smartphone 5.99"" 4Go + 64Go 3225mAh Double SIM",VIVO,4 Go,64 Go,Or,,Vivo Y79A,"69,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
OPPO A54 64Go 5G Violet,OPPO,4 Go - LPDDR4X SDRAM,64 Go,Violet,5990540,,"110,78",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A23 5G 64G Blanc,SAMSUNG,RAM : 4 Go,64 Go,Blanc,SM-A236BZWUEUB,,154,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 11 128 Go Vert - Reconditionné - Etat correct,APPLE,,128 Go,Vert,MWM62ZD/A,,212,cdiscount.com,SMARTPHONE
AIEK S25 Pro 3G Smartphone 4.0 pouces MTK6580M 2GB+16GB Android 10.0 Reconnaissance faciale Double Veille 2000mAh Petit Cadeau Rose,,,,,,,"48,88",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A16 Smartphone 128Go Gris,SAMSUNG,4 Go,128 Go,Gris,SM-A165FZABEUB,A16 4G,"221,62",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A80 Noir,SAMSUNG,8 Go,128 Go,Noir,SM-A805FZKDXEF,,"228,99",cdiscount.com,SMARTPHONE
APPLE iPhone 13 Pro Max 128 Go Graphite (2021) - Reconditionné - Excellent état,APPLE,,128 Go,Graphite,MLL63F/A,,"614,9",cdiscount.com,SMARTPHONE
"Doogee V40 pro Smartphone Robuste 36Go + 512 Go MTK Dimensity 7300 4nm 8680mAh 33W 200MP  6,78'' IP68 Téléphone 5G NFC GPS",DOOGEE,,512 Go,Bleu,,,"458,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
APPLE iPhone 13 mini 128 Go Midnight (2021) - Reconditionné - Très bon état,APPLE,,128 Go,Noir,MLK03F/A,,365,cdiscount.com,SMARTPHONE
Smartphone Google Pixel 7a 128Go Bleu Océan 5G,GOOGLE,8 Go,128 GB,Artic Blue,GA04275-GB,Google Pixel 7A,"255,98",cdiscount.com,SMARTPHONE
"BLACKVIEW BV7300 - Smartphone Robuste - 18Go+256Go - 15000mAh - 6.67"" 90Hz - 50MP+32MP - Android 14 - OTG/NFC/GPS - Noir",BLACKVIEW,6Go+12 Go d'extension,18(6+12)Go RAM+256Go ROM,Noir,,BLACKVIEW BV7300,"196,99",cdiscount.com,SMARTPHONE
"Smartphone Robuste OUKITEL G1 Batterie 10600mAh Écran 6.52""HD+ 24Go+256Go, 48MP+5MP Android 14 Double SIM 4G/GPS Noir",OUKITEL,6Go+18 Go d’extension,24Go+256Go,Noir,,OUKITEL G1,"149,99",cdiscount.com,SMARTPHONE
"Smartphone Incassable - Ulefone Armor 22 - Android 13 4G - 16Go+256Go - 6.58"" FHD+ 64MP 64MP Nocturne Vision Dual SIM Vert",ULEFONE,,256 Go,,,,"209,88",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone Pas Cher DOOGEE N55 Android 14 9Go + 128Go/1TB Écran de 6.56""Batterie 5150mAh Caméra 13MP Double SIM/OTG/GPS Gris",DOOGEE,9 Go +128 Go,9 Go+128 Go,Gris,,DOOGEE N55,"86,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
Smartphone Xiaomi Redmi Note 14 8/128 Go Bleu 4G EU Version,XIAOMI,,,,,,"189,99",cdiscount.com,SMARTPHONE
XIAOMI Redmi 14C 8Go+256 Go Smartphone 4G Vert,XIAOMI,,,,,,"119,99",cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A53 128Go 5G Pêche,SAMSUNG,6 Go,128 Go,Pêche,A535128O,GALAXY A53 5G,228,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"OUKITEL WP27 Smartphone Robuste-12Go+256Go-Écran 6.8""FHD+ 8500mAh - Android 13 - 64MP+20MP Vision nocturne -GPS/NFC-Étanche - Camo",OUKITEL,,256 Go,Camouflage,,,"186,95",cdiscount.com,SMARTPHONE
AIEK S23 Pro 4G Mini Smartphone 3.0 pouces Android 9.0 Reconnaissance faciale 1950mAh Double carte SIM Vert,,,,,,,"48,99",cdiscount.com,SMARTPHONE
XIAOMI - REDMI 12 - 256Go - 4G - Bleu minuit,XIAOMI,"• RAM LPDDR4X, Stockage eMMC 5.1
• Stockage extensible jusqu’à 1TB",256Go,Bleu minuit,REDMI1282564GB,Redmi 12,"124,99",cdiscount.com,SMARTPHONE
Smartphone HONOR Magic V2 - 4 Go RAM - Double caméra - Android - Lecteur d'empreintes digitales,HONOR,,,,,,"1018,49",cdiscount.com,SMARTPHONE
"OUKITEL C51 Smartphone, 24(8+16)Go+ 256Go, 5150mAh, Unisoc T606 Android 14, 13MP+5MP, Écran 6.8""HD+ 90Hz OTG/GPS/Deux SIM Noir",OUKITEL,,8Go + 256Go,Noir,,,"123,89",cdiscount.com,SMARTPHONE
XIAOMI Redmi A3 4Go RAM 128Go ROM 4G Noir,XIAOMI,,,,,,"84,99",cdiscount.com,SMARTPHONE
MOTOROLA RAZR 40 ULTRA 256 GO NOIR,MOTOROLA,8 Go,256 Go,Ultra noir,MOTORAZR40ULTRAN,RAZR 40,"589,9",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
iPhone 14 128go Jaune - Reconditionné - Excellent état,APPLE,,128 Go,Jaune,,,"469,98",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
"Smartphone HUAWEI P30 Pro 256 Go Bleu Aurore - Android 9.0 Pie - Double SIM - 6,47"" - 8 Go RAM",HUAWEI,,,,51093QFU,,"202,54",cdiscount.com,SMARTPHONE
XIAOMI Redmi 13C 256Go 4G Noir,XIAOMI,,,,,,102,cdiscount.com,SMARTPHONE
"Smartphone 4G OUKITEL C57S Android 14 - 8Go (2+6) RAM /64Go ROM - 6.52"" - 13MP - 4300mAh - Téléphone Pas Cher - Dual SIM - Violet",OUKITEL,2 Go RAM + jusqu'à 6 Go d'extension,(2+6) Go RAM + 64 Go ROM,Violet,,C57S,"72,89",cdiscount.com,SMARTPHONE
Samsung Galaxy A21s Noir,SAMSUNG,,,,SM-A217FZKNEUB,,112,cdiscount.com,SMARTPHONE
"HOTWAV Note 15 Smartphone Pas Cher 6,6"" HD+ 4Go+64Go 5160mAh 13MP Caméra 1080P 4G Android 14 Téléphone Portable Face ID GPS - Noir",HOTWAV,8Go(4+4extensible),4Go + 64Go,Noir,,HOTWAV Note 15,"85,99",cdiscount.com,SMARTPHONE
"Téléphone portable KXD A09 Smartphone moin cher 4000mAh 4+8GB RAM 128GB ROM Ecran 6.6"" Android 12 Face ID Noir",KXD,4Go+8Go,128GB,ROSE,,A09,"83,99",cdiscount.com,SMARTPHONE
APPLE iPhone 8 Argent 128 Go - Reconditionné - Excellent état,APPLE,,128 Go,Argent,MX172ZD/A,,"245,99",cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
SAMSUNG Galaxy A70  - Double sim 128 Go Blanc,SAMSUNG,,,,SM-A705FZWUXEF,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
,,,,,,,,cdiscount.com,SMARTPHONE
